Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
0;1637345294.164463777;1702.162964;1566.416992;210.117004;3478.696777
1;1637345294.184538653;1619.293945;1567.909058;210.054993;3397.258057
2;1637345294.204598617;1584.878052;1570.063965;214.585999;3369.527832
3;1637345294.224657681;1592.491943;1569.609985;214.608002;3376.709961
4;1637345294.244717326;1622.631958;1558.662964;211.360992;3392.655762
5;1637345294.264777530;1583.062988;1570.161011;210.117004;3363.341064
6;1637345294.284837524;1598.032959;1563.776978;211.313004;3373.123047
7;1637345294.304897839;1620.494019;1567.082031;210.037003;3397.613037
8;1637345294.324957873;1615.207031;1566.589966;214.608002;3396.405029
9;1637345294.345018187;1588.536011;1566.255981;211.313004;3366.104980
10;1637345294.365077632;1610.741943;1568.271973;213.412003;3392.425781
11;1637345294.385138276;1614.208008;1567.634033;214.639999;3396.481934
12;1637345294.405198410;1580.717041;1563.317017;211.313004;3355.347168
13;1637345294.425258115;1601.885010;1570.234985;213.412003;3385.531982
14;1637345294.445318109;1619.797974;1566.769043;211.251007;3397.817871
15;1637345294.465378193;1625.927002;1564.165039;211.313004;3401.405029
16;1637345294.485438158;1595.160034;1567.656982;211.927002;3374.744141
17;1637345294.505498012;1612.098022;1568.564941;210.462006;3391.125000
18;1637345294.525558046;1623.035034;1564.001953;208.026001;3395.062988
19;1637345294.545617641;1587.120972;1566.769043;211.296005;3365.186035
20;1637345294.565678235;1603.926025;1565.991943;210.063995;3379.981934
21;1637345294.585738009;1618.470947;1563.875977;211.313004;3393.659912
22;1637345294.605797684;1616.957031;1565.921021;211.313004;3394.190918
23;1637345294.625858058;1596.336060;1565.074951;211.313004;3372.724121
24;1637345294.645917212;1619.359009;1569.854980;215.475998;3404.689941
25;1637345294.665976827;1626.866943;1569.443970;211.326004;3407.636963
26;1637345294.686037161;1590.538940;1568.961060;210.462006;3369.961914
27;1637345294.706068842;1605.675049;1569.255981;214.625000;3389.556152
28;1637345294.726127937;1616.228027;1569.415039;210.117004;3395.760010
29;1637345294.746187441;1625.291992;1564.165039;211.313004;3400.770020
30;1637345294.766247305;1590.735962;1568.521973;214.248001;3373.505859
31;1637345294.786306380;1600.295044;1569.255981;214.589996;3384.141113
32;1637345294.806365874;1627.620972;1566.588013;211.313004;3405.521973
33;1637345294.826425888;1589.764038;1564.472046;207.701004;3361.937012
34;1637345294.846485133;1609.212036;1567.717041;210.132996;3387.062012
35;1637345294.866544947;1612.911987;1566.769043;211.251007;3390.932129
36;1637345294.886604741;1630.436035;1566.314941;211.313004;3408.063965
37;1637345294.906664605;1581.855957;1565.902954;211.313004;3359.071777
38;1637345294.926724620;1610.879028;1565.113037;211.313004;3387.305176
39;1637345294.946784304;1616.854004;1568.052002;211.251007;3396.156982
40;1637345294.966843478;1591.165039;1564.261963;206.822006;3362.249023
41;1637345294.986903323;1606.942017;1569.765015;211.330002;3388.037109
42;1637345295.006962707;1617.333008;1569.197998;214.625000;3401.156006
43;1637345295.027022241;1632.001953;1562.079956;210.401001;3404.482910
44;1637345295.047082386;1608.160034;1565.838989;211.330002;3385.329102
45;1637345295.067141970;1608.223999;1571.409058;214.608002;3394.241211
46;1637345295.087202104;1612.562012;1564.224976;210.054993;3386.842041
47;1637345295.107262409;1595.427979;1566.691040;210.117004;3372.236084
48;1637345295.127322153;1605.985962;1569.651978;213.427994;3389.065918
49;1637345295.147381867;1623.905029;1568.141968;211.343994;3403.391113
50;1637345295.167449242;1693.157959;1562.725952;208.054001;3463.937988
51;1637345295.187517347;1797.845947;1568.093018;210.117004;3576.055908
52;1637345295.207583172;1813.509033;1565.407959;211.313004;3590.229980
53;1637345295.227646357;1826.604980;1567.203979;211.251007;3605.060059
54;1637345295.247714522;1789.520020;1568.505005;210.401001;3568.426025
55;1637345295.267779587;1799.853027;1564.561035;211.313004;3575.727051
56;1637345295.287847582;1828.515991;1571.011963;214.608002;3614.135986
57;1637345295.307914347;1774.739990;1568.536011;211.281998;3554.558105
58;1637345295.327979832;1784.953003;1565.421997;210.164001;3560.539062
59;1637345295.348067549;1891.760986;1563.693970;210.054993;3665.510010
60;1637345295.368153996;1927.496948;1565.012939;211.313004;3703.822754
61;1637345295.388246044;1890.083984;1570.317017;211.251007;3671.651855
62;1637345295.408306808;1788.369019;1565.105957;211.281998;3564.756836
63;1637345295.428368463;1802.383057;1570.291992;211.281998;3583.957031
64;1637345295.448429707;1761.750977;1568.505005;211.313004;3541.568848
65;1637345295.468491682;1777.312988;1564.224976;211.313004;3552.851074
66;1637345295.488553496;1791.506958;1573.556030;214.608002;3579.670898
67;1637345295.508614381;1809.671021;1566.802002;211.360992;3587.833984
68;1637345295.528712369;1912.211060;1566.314941;211.313004;3689.838867
69;1637345295.548791125;1928.671997;1568.083008;210.085999;3706.840820
70;1637345295.568890853;1946.932007;1564.265015;210.054993;3721.251953
71;1637345295.588989141;1788.659058;1567.204956;210.117004;3565.980957
72;1637345295.609054966;1769.135010;1575.161987;213.382004;3557.678955
73;1637345295.629153725;1865.973999;1569.443970;211.281998;3646.699951
74;1637345295.649235251;1950.327026;1564.693970;211.259995;3726.281006
75;1637345295.669331249;1914.894043;1567.656982;211.229004;3693.780029
76;1637345295.689430947;1955.770020;1568.564941;210.095001;3734.429932
77;1637345295.709523045;2191.322021;1565.860962;211.313004;3968.496094
78;1637345295.729620813;1788.151001;1566.800049;211.360992;3566.312012
79;1637345295.749684628;1767.666992;1570.489014;214.639999;3552.795898
80;1637345295.769776305;1873.572021;1569.314941;211.313004;3654.199951
81;1637345295.789876884;1905.295044;1568.017944;214.585999;3687.898926
82;1637345295.809981492;1915.869995;1570.078003;214.578003;3700.525879
83;1637345295.830089662;1952.800049;1565.499023;210.147995;3728.447021
84;1637345295.850155696;2014.784058;1566.255981;211.330002;3792.370117
85;1637345295.870240673;1935.302002;1566.588013;211.294998;3713.185059
86;1637345295.890310389;1789.470947;1569.314941;211.311996;3570.097900
87;1637345295.910370863;1726.329956;2369.081055;211.313004;4306.724121
88;1637345295.930430877;1663.410034;2364.777100;211.313004;4239.500000
89;1637345295.950492512;1777.386963;2171.433105;211.313004;4160.132812
90;1637345295.970552926;1707.406982;2341.063965;212.539993;4261.010742
91;1637345295.990612821;1742.136963;2369.114014;207.955994;4319.207031
92;1637345296.010672785;1665.913940;2393.884033;211.343994;4271.142090
93;1637345296.030732709;1692.727051;2371.656006;211.330002;4275.712891
94;1637345296.050792694;1778.746948;2436.894043;210.117004;4425.757812
95;1637345296.070852638;1673.083008;2337.736084;211.281998;4222.101074
96;1637345296.090912022;1717.322021;2366.226074;214.639999;4298.187988
97;1637345296.110972307;1723.818970;2006.008057;214.639999;3944.466797
98;1637345296.131032561;1703.774048;2375.030029;211.343994;4290.147949
99;1637345296.151092125;1738.663940;2424.202881;210.117004;4372.983887
100;1637345296.171152790;1702.192993;2406.329102;211.031006;4319.553223
101;1637345296.191212474;1694.515015;2364.059082;212.197006;4270.770996
102;1637345296.211273198;1752.068970;2126.587891;211.343994;4090.000977
103;1637345296.231333863;1682.366943;2355.857910;214.287994;4252.512695
104;1637345296.251393957;1725.496948;2421.593994;214.686996;4361.777832
105;1637345296.271454071;1719.715942;2386.891113;211.313004;4317.919922
106;1637345296.291513646;1676.255981;2379.162109;215.444000;4270.862305
107;1637345296.311574640;1770.327026;2117.160889;211.307999;4098.795898
108;1637345296.331634424;1727.624023;2351.305908;211.322006;4290.251953
