Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
0;1637345535.208110614;1834.688965;2033.020996;213.087006;4080.796875
1;1637345535.228173538;1623.974976;2032.876953;213.042007;3869.894043
2;1637345535.248233623;1638.729004;2032.659058;213.108994;3884.497070
3;1637345535.268293677;1599.189941;2033.090942;213.108994;3845.389893
4;1637345535.288354311;1612.943970;2041.832031;216.436005;3871.211914
5;1637345535.308414256;1615.714966;2028.817017;213.975998;3858.507812
6;1637345535.328474380;1643.562012;2029.334961;209.854004;3882.750977
7;1637345535.348534614;1608.932983;2025.308960;213.139999;3847.381836
8;1637345535.368595719;1623.035034;2032.081055;216.337006;3871.453125
9;1637345535.388656263;1646.536987;2027.270020;213.078003;3886.885254
10;1637345535.408716218;1597.974976;2028.068970;213.042007;3839.085938
11;1637345535.428776192;1613.890015;2028.935059;213.044006;3855.869141
12;1637345535.448836516;1630.093018;2023.926025;209.813995;3863.833008
13;1637345535.468897281;1646.711060;2026.324951;213.108994;3886.145020
14;1637345535.488956785;1610.777954;2025.522949;213.108994;3849.409668
15;1637345535.509016889;1617.937012;2027.220947;213.108994;3858.266846
16;1637345535.529077454;1641.574951;2026.373047;213.108994;3881.056885
17;1637345535.549137148;1592.943970;2023.847046;213.024994;3829.815918
18;1637345535.569197853;1659.609985;2021.213989;213.139999;3893.963867
19;1637345535.589258307;1624.446045;2022.182007;213.139999;3859.768066
20;1637345535.609318481;1648.349976;2027.556030;213.119995;3889.025879
21;1637345535.629378766;1611.905029;2026.260010;215.156006;3853.321045
22;1637345535.649438350;1619.868042;2023.812012;213.139999;3856.819824
23;1637345535.669499864;1641.187988;2025.459961;216.391006;3883.039062
24;1637345535.689559679;1601.202026;2020.468018;212.179993;3833.850098
25;1637345535.709619793;1616.610962;2021.160034;213.126007;3850.896973
26;1637345535.729679667;1635.234985;2018.665039;213.156998;3867.057129
27;1637345535.749739772;1631.094971;2023.878052;213.139999;3868.113037
28;1637345535.769800376;1607.177002;2022.932007;215.516006;3845.625000
29;1637345535.789860671;1613.805054;2025.832031;216.436005;3856.073242
30;1637345535.809921345;1638.110962;2020.454956;213.126007;3871.691895
31;1637345535.829981599;1586.569946;2017.802979;213.139999;3817.512695
32;1637345535.850041294;1613.968994;2014.515991;208.556000;3837.041016
33;1637345535.870082106;1633.895996;2020.255981;212.227997;3866.379883
34;1637345535.890141830;1600.952026;2017.892944;213.063995;3831.909180
35;1637345535.910201385;1610.505981;2022.324951;213.046997;3845.877930
36;1637345535.930260949;1616.251953;2019.310059;216.341995;3851.904053
37;1637345535.950320583;1635.557007;2019.588989;213.042007;3868.187988
38;1637345535.970381698;1597.067993;2010.177979;209.830994;3817.077148
39;1637345535.990441472;1599.621948;2022.182007;213.139999;3834.943848
40;1637345536.010500996;1636.474976;2013.386963;213.139999;3863.001953
41;1637345536.030559791;1599.895996;2019.619995;213.056000;3832.572021
42;1637345536.050619715;1604.489014;2017.909058;212.209000;3834.607178
43;1637345536.070680599;1627.168945;2022.901978;215.483994;3865.554932
44;1637345536.090739934;1638.260010;2022.020020;215.459000;3875.739014
45;1637345536.110799318;1603.781006;2018.759033;213.108994;3835.648926
46;1637345536.130859392;1620.713989;2017.074951;213.108994;3850.897949
47;1637345536.150919697;1623.800049;2016.319946;213.108994;3853.229004
48;1637345536.170980711;1596.729980;2017.942017;213.117996;3827.790039
49;1637345536.191039965;1602.890991;2017.909058;212.149002;3832.949219
50;1637345536.211103990;1638.140015;2018.739014;213.087006;3869.965820
51;1637345536.231172675;1854.246948;2016.245972;213.078003;4083.570801
52;1637345536.251240230;1817.890991;2017.858032;212.197006;4047.945801
53;1637345536.271305135;1828.163940;2022.385986;212.242004;4062.791992
54;1637345536.291371100;1840.733032;2018.875000;215.537994;4075.145996
55;1637345536.311437365;1792.608032;2014.453003;213.024994;4020.085938
56;1637345536.331502530;1805.890015;2020.323975;215.475998;4041.689941
57;1637345536.351569715;1818.860962;2017.909058;213.026993;4049.796875
58;1637345536.371636500;1858.892944;2014.516968;212.210999;4085.621094
59;1637345536.391700715;1788.401978;2017.939941;212.257996;4018.600098
60;1637345536.411764669;1797.220947;2017.892944;211.953003;4027.066895
61;1637345536.431854387;1886.505005;2017.647949;214.322998;4118.476074
62;1637345536.451941824;1896.769043;2018.985962;211.944000;4127.699219
63;1637345536.472017510;1884.218018;2016.214966;213.108994;4113.541992
64;1637345536.492082155;1804.061035;2015.397949;213.078003;4032.537109
65;1637345536.512143399;1816.041016;2011.843018;213.026993;4040.911133
66;1637345536.532204994;1783.967041;2016.149048;213.108994;4013.225098
67;1637345536.552266378;1798.160034;2014.417969;211.024002;4023.602051
68;1637345536.572329453;1806.753052;2014.550049;212.242004;4033.544922
69;1637345536.592391467;1774.159058;2014.516968;213.089005;4001.765137
70;1637345536.612453612;1786.071045;2017.844971;213.108994;4017.024902
71;1637345536.632515836;1802.962036;2011.845947;213.108994;4027.916992
72;1637345536.652578951;1822.530029;2012.509033;212.149002;4047.187988
73;1637345536.672641696;1789.191040;2018.660034;214.610992;4022.461914
74;1637345536.692707230;1828.181030;2012.692993;212.205994;4053.080078
75;1637345536.712772725;1809.944946;2012.852051;211.960007;4034.756836
76;1637345536.732835680;1775.817017;2017.812012;215.505997;4009.135254
77;1637345536.752898365;1794.555054;2014.547974;212.242004;4021.345215
78;1637345536.772962569;1809.665039;2017.713989;215.177994;4042.557129
79;1637345536.793025444;1772.756958;2015.807007;215.487000;4004.050781
80;1637345536.813088539;1785.159058;2015.332031;211.960007;4012.451172
81;1637345536.833150923;1797.816040;2011.874023;213.156998;4022.847168
82;1637345536.853214618;1811.636963;2011.092041;212.259003;4034.988037
83;1637345536.873278563;1774.626953;2023.180054;215.475998;4013.282959
84;1637345536.893342357;1787.412964;2014.484009;212.259003;4014.155762
85;1637345536.913405822;1815.968018;2014.531982;212.242004;4042.741943
86;1637345536.933468217;1770.072021;2011.843018;213.063995;3994.979004
87;1637345536.953532071;1785.133057;2014.384033;213.139999;4012.656982
88;1637345536.973596936;1802.071045;2014.386963;214.322998;4030.781006
89;1637345536.993661311;1818.991943;2013.671021;213.149002;4045.812012
90;1637345537.013725676;1783.057007;2014.519043;212.210999;4009.787109
91;1637345537.033789140;1802.569946;2015.170044;216.436005;4034.175781
92;1637345537.053853325;1811.439941;2011.156006;212.158005;4034.753906
93;1637345537.073917700;1776.954956;2013.671021;212.227997;4002.854004
94;1637345537.093981985;1785.687012;2014.322998;215.240005;4015.250000
95;1637345537.114045979;1804.537964;2014.516968;213.425003;4032.479980
96;1637345537.134079291;1826.305054;2011.974976;212.149002;4050.429199
97;1637345537.154142556;1785.626953;2013.668945;212.166000;4011.461914
98;1637345537.174208871;1802.562988;2011.125000;212.126999;4025.814941
99;1637345537.194274486;1813.948975;2016.147949;215.537994;4045.635010
100;1637345537.214339961;1778.875000;2013.671021;213.108994;4005.655029
101;1637345537.234403105;1791.365967;2012.629028;215.475998;4019.470947
102;1637345537.254466700;1804.786987;2011.780029;213.087006;4029.653809
103;1637345537.274532355;1820.546021;2013.604980;212.149002;4046.299805
104;1637345537.294596530;1787.537964;2011.947998;210.996002;4010.481934
105;1637345537.314661594;1806.645020;2015.464966;212.210999;4034.321045
106;1637345537.334727619;1814.636963;2012.723999;211.024002;4038.385010
107;1637345537.354791524;1776.125000;2012.657959;212.242004;4001.024902
108;1637345537.374857549;1800.838989;2013.702026;213.139999;4027.681152
109;1637345537.394922284;1804.442993;2016.666992;211.014999;4032.125000
110;1637345537.414987919;1821.069946;2008.644043;209.822006;4039.536133
111;1637345537.435052103;1785.548950;2011.156006;212.242004;4008.946777
112;1637345537.455116678;1784.284058;2012.787964;213.139999;4010.211914
113;1637345537.475177903;1805.489990;2010.995972;211.337997;4027.823975
114;1637345537.495238157;1769.895020;2010.307983;212.179993;3992.383057
115;1637345537.515298371;1778.576050;2012.821045;210.953003;4002.350098
116;1637345537.535358586;1793.959961;2014.453003;213.063995;4021.477051
117;1637345537.555418300;1762.964966;2011.750000;215.444000;3990.159180
118;1637345537.575479025;1774.251953;2010.244019;213.376007;3997.872070
119;1637345537.595539819;1788.913940;2013.668945;213.104004;4015.687012
120;1637345537.615600363;1800.597046;2010.307983;213.117996;4024.022949
121;1637345537.635660638;1765.972046;2010.182983;212.259003;3988.414062
122;1637345537.655721722;1783.244995;2013.682007;212.220001;4009.146973
123;1637345537.675784537;1848.420044;2011.337036;213.095001;4072.852051
124;1637345537.695845581;1858.407959;2013.902954;212.149002;4084.459961
125;1637345537.715911206;1833.313965;2011.109009;212.210999;4056.634033
126;1637345537.736007924;1912.573975;2016.083984;215.537994;4144.196289
127;1637345537.756111143;1936.589966;2011.126953;213.046997;4160.763672
128;1637345537.776198900;1906.197021;2016.501953;212.242004;4134.940918
129;1637345537.796265645;1788.848999;2010.307983;213.455994;4012.612793
130;1637345537.816328260;1838.880005;2010.501953;213.126007;4062.507812
131;1637345537.836389684;1799.413940;2009.443970;211.026993;4019.884766
132;1637345537.856451799;1790.880005;2014.369995;215.475998;4020.726074
133;1637345537.876511783;1802.733032;2010.213013;212.149002;4025.095215
134;1637345537.896574518;1814.875977;2012.291992;212.220001;4039.387939
