Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
0;1637345422.796229983;1797.999023;1726.326050;211.276993;3735.602051
1;1637345422.816291988;1616.810059;1727.125000;210.095001;3554.030029
2;1637345422.836351602;1636.022949;1729.687012;212.227997;3577.937988
3;1637345422.856412086;1592.904053;1726.177002;212.149002;3531.229980
4;1637345422.876472331;1600.915039;1728.770020;210.147995;3539.833008
5;1637345422.896532385;1623.909058;1725.637939;212.526993;3562.073975
6;1637345422.916592489;1628.265015;1724.839966;208.035004;3561.140137
7;1637345422.936652444;1587.838989;1728.004028;210.983994;3526.827148
8;1637345422.956712638;1623.161011;1731.286011;214.608002;3569.055176
9;1637345422.976772542;1623.670044;1729.718018;211.343994;3564.731934
10;1637345422.996831917;1586.188965;1728.135010;211.313004;3525.636963
11;1637345423.016891251;1604.791016;1725.687012;212.139008;3542.617188
12;1637345423.036950695;1618.020996;1727.112061;212.220001;3557.353027
13;1637345423.057011240;1628.599976;1726.534058;211.259995;3566.394043
14;1637345423.077071764;1596.843018;1728.612061;214.576996;3540.032227
15;1637345423.097131258;1605.275024;1727.198975;211.343994;3543.817871
16;1637345423.117190863;1618.161987;1728.770020;211.343994;3558.275879
17;1637345423.137250787;1577.384033;1726.133057;211.313004;3514.830078
18;1637345423.157310271;1592.522949;1727.842041;211.259995;3531.625000
19;1637345423.177369805;1620.214966;1724.645020;211.294998;3556.155029
20;1637345423.197429790;1623.843018;1731.317993;214.656998;3569.817871
21;1637345423.217489114;1600.848999;1723.873047;212.242004;3536.963867
22;1637345423.237548558;1604.739014;1728.689941;211.264008;3544.692871
23;1637345423.257608423;1625.657959;1727.859985;211.343994;3564.861816
24;1637345423.277667847;1595.709961;1731.972046;214.608002;3542.290039
25;1637345423.297727801;1608.593994;1727.279053;211.343994;3547.217041
26;1637345423.317786706;1613.560059;1726.163940;212.242004;3551.966064
27;1637345423.337846950;1596.319946;1728.659058;212.149002;3537.127930
28;1637345423.357907524;1614.100952;1727.842041;212.179993;3554.123047
29;1637345423.377966779;1601.510986;1730.640991;211.322006;3543.474121
30;1637345423.398026053;1628.468018;1727.828979;211.251007;3567.547852
31;1637345423.418062145;1590.292969;1725.378052;211.380005;3527.051025
32;1637345423.438121699;1610.274048;1725.316040;211.259995;3546.850098
33;1637345423.458182073;1622.031982;1727.260986;210.492996;3559.786133
34;1637345423.478241318;1577.602051;1728.125977;211.281998;3517.010010
35;1637345423.498301272;1615.030029;1726.321045;211.313004;3552.664062
36;1637345423.518360546;1612.109985;1727.890991;212.210999;3552.211914
37;1637345423.538420311;1632.321045;1728.624023;215.444000;3576.389160
38;1637345423.558480965;1593.810059;1731.124023;214.608002;3539.541992
39;1637345423.578540609;1607.203979;1727.939941;214.287994;3549.431885
40;1637345423.598600744;1616.105957;1729.352051;211.330002;3556.788086
41;1637345423.618661308;1593.838013;1726.432007;211.343994;3531.614014
42;1637345423.638720652;1612.519043;1723.797974;212.248993;3548.565918
43;1637345423.658781097;1607.430054;1728.333984;211.360992;3547.125000
44;1637345423.678841331;1629.167969;1732.261963;211.259995;3572.689941
