Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
0;1637345322.044589611;1789.198975;1554.535034;208.854004;3552.587891
1;1637345322.064664927;1644.529053;1557.947021;212.210999;3414.687012
2;1637345322.084725871;1596.155029;1555.983032;211.339005;3363.477051
3;1637345322.104786366;1621.786011;1559.551025;215.522995;3396.859863
4;1637345322.124846020;1629.015015;1563.137939;214.608002;3406.760986
5;1637345322.144906104;1586.448975;1559.691040;214.585999;3360.726074
6;1637345322.164966099;1596.889038;1554.880981;212.210999;3363.980957
7;1637345322.185026653;1613.911987;1554.020020;212.179993;3380.111816
8;1637345322.205086197;1632.468994;1555.746948;212.210999;3400.427002
9;1637345322.225145552;1604.084961;1556.057983;214.309998;3374.452881
10;1637345322.245205426;1608.937012;1553.428955;212.166000;3374.531982
11;1637345322.265265700;1626.395996;1551.916016;212.192001;3390.503906
12;1637345322.285326205;1587.342041;1558.192017;214.546005;3360.080078
13;1637345322.305385959;1595.154053;1556.206055;212.259003;3363.619141
14;1637345322.325446483;1616.561035;1553.154053;212.179993;3381.895020
15;1637345322.345506708;1631.406982;1552.327026;213.957001;3397.690918
16;1637345322.365566492;1605.254028;1555.776001;211.046005;3372.076172
17;1637345322.385627437;1617.520020;1551.855957;212.210999;3381.586914
18;1637345322.405687191;1636.897949;1553.115967;212.169998;3402.184082
19;1637345322.425747625;1588.885010;1552.354980;211.014999;3352.254883
20;1637345322.445807890;1596.927979;1553.790039;212.147003;3362.864990
21;1637345322.465868534;1616.337036;1553.087036;212.242004;3381.666016
22;1637345322.485928998;1632.387939;1554.082031;212.270004;3398.739990
23;1637345322.505988913;1610.192993;1559.112061;215.516006;3384.821045
24;1637345322.526049227;1608.723022;1554.020020;210.126007;3372.869141
25;1637345322.546060947;1619.701050;1553.937988;212.242004;3385.880859
26;1637345322.566120921;1598.103027;1554.868042;212.179993;3365.151123
27;1637345322.586181955;1607.338989;1550.659058;210.968994;3368.967041
28;1637345322.606241610;1612.605957;1554.079956;212.242004;3378.927979
29;1637345322.626301344;1581.618042;1553.520020;215.505997;3350.644043
30;1637345322.646361108;1605.387939;1550.041016;212.149002;3367.578125
31;1637345322.666420863;1620.159058;1554.048950;212.210999;3386.418945
32;1637345322.686481027;1627.400024;1553.140991;211.298996;3391.839844
